timestamp_utc,run_id,profile_id,fixture_id,text_id,key_seed,period,columns,length,status,solve_threshold,best_match_ratio,best_stage,stage1_sub_key_match,stage2_match_ratio,stage3_match_ratio,total_seconds,total_evals,notes
2026-02-15T23:29:15.104975+00:00,20260215T232807Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c1_l400,0,111,5,1,400,unsolved,0.9,0.2175,stage3_full_refine,0.11724137931034483,0.21,0.2175,10.739,12936,completed_pipeline
2026-02-15T23:29:15.104975+00:00,20260215T232807Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c3_l400,0,111,5,3,400,unsolved,0.9,0.3125,stage3_full_refine,0.10344827586206896,0.2125,0.3125,56.804,60201,completed_pipeline
2026-02-16T00:43:55.321825+00:00,20260216T004222Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c1_l400,0,111,5,1,400,stalled,0.9,0.25,stage2_search,0.12413793103448276,0.25,0.1725,41.315,13065,stalled_no_improve
2026-02-16T00:43:55.321825+00:00,20260216T004222Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c3_l400,0,111,5,3,400,unsolved,0.9,0.3175,stage3_full_refine,0.1310344827586207,0.2575,0.3175,51.348,15950,completed_pipeline
2026-02-16T00:46:15.165573+00:00,20260216T004443Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c1_l400,0,111,5,1,400,stalled,0.9,0.25,stage2_search,0.12413793103448276,0.25,0.1725,40.594,13065,stalled_no_improve
2026-02-16T00:46:15.165573+00:00,20260216T004443Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c3_l400,0,111,5,3,400,unsolved,0.9,0.3175,stage3_full_refine,0.1310344827586207,0.2575,0.3175,51.455,15950,completed_pipeline
2026-02-16T01:43:39.353706+00:00,20260216T014130Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c1_l400,0,111,5,1,400,unsolved,0.9,0.2375,stage3_full_refine,0.1103448275862069,0.205,0.2375,47.675,8009,completed_pipeline
2026-02-16T01:43:39.353706+00:00,20260216T014130Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c3_l400,0,111,5,3,400,unsolved,0.9,0.25,stage3_full_refine,0.1103448275862069,0.23,0.25,80.722,10894,completed_pipeline
2026-02-16T01:58:56.203855+00:00,20260216T015555Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c1_l400,0,111,5,1,400,unsolved,0.9,0.2375,stage3_full_refine,0.1103448275862069,0.205,0.2375,77.999,7817,completed_pipeline
2026-02-16T01:58:56.203855+00:00,20260216T015555Z__bench_solve_pipeline__754eb8d,pipeline_smoke_v1,smoke_p5_c3_l400,0,111,5,3,400,unsolved,0.9,0.25,stage3_full_refine,0.1103448275862069,0.23,0.25,102.36,10708,completed_pipeline
2026-02-16T03:09:21.638900+00:00,20260216T024043Z__bench_solve_pipeline__754eb8d,pipeline_quick_check,quick_p5_c1_l200,0,111,5,1,200,unsolved,0.9,0.325,stage3_full_refine,0.034482758620689655,0.105,0.325,1718.265,250923,completed_pipeline
2026-02-16T15:29:42.422081+00:00,20260216T025954Z__bench_solve_pipeline__754eb8d,pipeline_focus_p5_p7_v1,focus_p5_c1_l2376,0,111,5,1,2376,solved,0.9,1.0,stage3_full_refine,0.1793103448275862,0.32154882154882153,1.0,5060.261,205456,solved_stage3
2026-02-16T15:29:42.422081+00:00,20260216T025954Z__bench_solve_pipeline__754eb8d,pipeline_focus_p5_p7_v1,focus_p5_c3_l2376,0,111,5,3,2376,solved,0.9,1.0,stage3_full_refine,0.19310344827586207,0.28535353535353536,1.0,8432.659,416682,solved_stage3
2026-02-16T15:29:42.422081+00:00,20260216T025954Z__bench_solve_pipeline__754eb8d,pipeline_focus_p5_p7_v1,focus_p5_c5_l2376,0,111,5,5,2376,solved,0.9,1.0,stage3_full_refine,0.14482758620689656,0.2276936026936027,1.0,4990.106,429430,solved_stage3
2026-02-16T15:29:42.422081+00:00,20260216T025954Z__bench_solve_pipeline__754eb8d,pipeline_focus_p5_p7_v1,focus_p5_c7_l2376,0,111,5,7,2376,solved,0.9,1.0,stage3_full_refine,0.14482758620689656,0.2668350168350168,1.0,5565.813,471930,solved_stage3
2026-02-16T15:29:42.422081+00:00,20260216T025954Z__bench_solve_pipeline__754eb8d,pipeline_focus_p5_p7_v1,focus_p7_c1_l2376,0,111,7,1,2376,solved,0.9,1.0,stage3_full_refine,0.1330049261083744,0.2074915824915825,1.0,3517.011,307600,solved_stage3
2026-02-16T15:29:42.422081+00:00,20260216T025954Z__bench_solve_pipeline__754eb8d,pipeline_focus_p5_p7_v1,focus_p7_c3_l2376,0,111,7,3,2376,solved,0.9,0.9995791245791246,stage3_full_refine,0.1724137931034483,0.26725589225589225,0.9995791245791246,6517.797,564394,solved_stage3
2026-02-16T15:29:42.422081+00:00,20260216T025954Z__bench_solve_pipeline__754eb8d,pipeline_focus_p5_p7_v1,focus_p7_c5_l2376,0,111,7,5,2376,solved,0.9,1.0,stage3_full_refine,0.14285714285714285,0.25715488215488214,1.0,5469.677,469110,solved_stage3
2026-02-16T15:29:42.422081+00:00,20260216T025954Z__bench_solve_pipeline__754eb8d,pipeline_focus_p5_p7_v1,focus_p7_c7_l2376,0,111,7,7,2376,solved,0.9,1.0,stage3_full_refine,0.15763546798029557,0.25547138047138046,1.0,5434.848,470906,solved_stage3
